iter	Accuracy	MultiClass
1839	0.998946562	0.117012337
1840	0.998946562	0.1168662761
1841	0.998946562	0.116808216
1842	0.998946562	0.1166423109
1843	0.998946562	0.1165316054
1844	0.998946562	0.1164090154
1845	0.998946562	0.1163041835
1846	0.998946562	0.116227707
1847	0.998946562	0.1161253335
1848	0.998946562	0.1160383292
1849	0.998946562	0.1159928864
1850	0.998946562	0.1158338554
1851	0.998946562	0.1157529146
1852	0.998946562	0.1156562415
1853	0.998946562	0.115604501
1854	0.998946562	0.1154100704
1855	0.998946562	0.1153582195
1856	0.998946562	0.1152603047
1857	0.998946562	0.1152008105
1858	0.998946562	0.1151276155
1859	0.998946562	0.1150404543
1860	0.998946562	0.1149036634
1861	0.998946562	0.1148337927
1862	0.9990423291	0.1147703109
1863	0.9990423291	0.114646831
1864	0.9990423291	0.1145450921
1865	0.9990423291	0.114450072
1866	0.9990423291	0.1143573015
1867	0.9990423291	0.1142633733
1868	0.9990423291	0.1141723248
1869	0.9990423291	0.1141145096
1870	0.9990423291	0.1140297183
1871	0.9990423291	0.1139344256
1872	0.9990423291	0.1137860796
1873	0.9990423291	0.1136717232
1874	0.9990423291	0.113540964
1875	0.9990423291	0.1134423424
1876	0.9990423291	0.1133727472
1877	0.9990423291	0.1132228468
1878	0.9990423291	0.1130709915
1879	0.9990423291	0.1129420642
1880	0.9990423291	0.112860087
1881	0.9990423291	0.1127875412
1882	0.9990423291	0.1126966214
1883	0.9990423291	0.1126052864
1884	0.9990423291	0.1125102033
1885	0.9990423291	0.1124008676
1886	0.9990423291	0.112299784
1887	0.9990423291	0.1121989756
1888	0.9990423291	0.1121101178
1889	0.9990423291	0.1119508695
1890	0.9990423291	0.1118340168
1891	0.9990423291	0.1117543028
1892	0.9990423291	0.1116666758
1893	0.9990423291	0.1116059867
1894	0.9990423291	0.1115167893
1895	0.9990423291	0.1114186185
1896	0.9991380962	0.1112951597
1897	0.9991380962	0.1111476818
1898	0.9990423291	0.1110343506
1899	0.9990423291	0.1109424717
1900	0.9991380962	0.1108546948
1901	0.9991380962	0.1107932334
1902	0.9992338632	0.1106827789
1903	0.9992338632	0.1106025579
1904	0.9992338632	0.1105196972
1905	0.9992338632	0.1104602311
1906	0.9992338632	0.110388868
1907	0.9992338632	0.1102995694
1908	0.9992338632	0.1102091514
1909	0.9992338632	0.1101291622
1910	0.9992338632	0.1100797733
1911	0.9992338632	0.1099380809
1912	0.9992338632	0.1098524664
1913	0.9992338632	0.1097582322
1914	0.9992338632	0.109685573
1915	0.9992338632	0.1095577118
1916	0.9992338632	0.1094955603
1917	0.9992338632	0.1094100017
1918	0.9992338632	0.1093604631
1919	0.9992338632	0.1093103536
1920	0.9992338632	0.1092717446
1921	0.9992338632	0.1091989039
1922	0.9992338632	0.109118548
1923	0.9992338632	0.1090161949
1924	0.9992338632	0.1089377592
1925	0.9992338632	0.108849165
1926	0.9992338632	0.1087967529
1927	0.9992338632	0.1087088454
1928	0.9992338632	0.1086217094
1929	0.9992338632	0.1085181254
1930	0.9993296303	0.1083775713
1931	0.9993296303	0.1082536688
1932	0.9993296303	0.1081537649
1933	0.9993296303	0.1080768484
1934	0.9993296303	0.1079866039
1935	0.9993296303	0.1078652948
1936	0.9993296303	0.1078195636
1937	0.9993296303	0.1077554497
1938	0.9994253974	0.1076748003
1939	0.9994253974	0.1075831275
1940	0.9994253974	0.1075209349
1941	0.9994253974	0.1074104002
1942	0.9994253974	0.1073363569
1943	0.9994253974	0.1072502506
1944	0.9994253974	0.1071560314
1945	0.9994253974	0.1070711483
1946	0.9994253974	0.1069885248
1947	0.9994253974	0.1068928255
1948	0.9994253974	0.1067972147
1949	0.9994253974	0.1066952569
1950	0.9994253974	0.1065812222
1951	0.9994253974	0.1065126229
1952	0.9994253974	0.1064691885
1953	0.9994253974	0.1063685059
1954	0.9994253974	0.1062622769
1955	0.9994253974	0.1061808302
1956	0.9994253974	0.1060755687
1957	0.9994253974	0.1059988528
1958	0.9994253974	0.1059160876
1959	0.9995211645	0.1058492231
1960	0.9995211645	0.1057612334
1961	0.9995211645	0.1056695466
1962	0.9995211645	0.1055859476
1963	0.9995211645	0.1054723786
1964	0.9995211645	0.1054079196
1965	0.9995211645	0.1052993524
1966	0.9995211645	0.1052339541
1967	0.9995211645	0.1051393271
1968	0.9995211645	0.1050540679
1969	0.9995211645	0.1049629699
1970	0.9995211645	0.1048957161
1971	0.9995211645	0.1047560491
1972	0.9995211645	0.1046708512
1973	0.9995211645	0.1045965562
1974	0.9995211645	0.104506077
1975	0.9995211645	0.1044286174
1976	0.9995211645	0.1043196516
1977	0.9995211645	0.1042313805
1978	0.9996169316	0.1041287324
1979	0.9996169316	0.1040432336
1980	0.9996169316	0.1039449846
1981	0.9996169316	0.1038932451
1982	0.9996169316	0.1038249187
1983	0.9996169316	0.1037588864
1984	0.9996169316	0.1036944755
1985	0.9996169316	0.1036083738
1986	0.9996169316	0.1035126643
1987	0.9996169316	0.1033420229
1988	0.9996169316	0.1032708225
1989	0.9996169316	0.1031860401
1990	0.9996169316	0.1031062156
1991	0.9996169316	0.1030083936
1992	0.9996169316	0.1029225135
1993	0.9996169316	0.1028306808
1994	0.9996169316	0.1027546503
1995	0.9996169316	0.1026155888
1996	0.9996169316	0.1025493368
1997	0.9996169316	0.1024542727
1998	0.9996169316	0.1023152801
1999	0.9996169316	0.1022527822
2000	0.9996169316	0.1021730664
2001	0.9996169316	0.1021246246
2002	0.9996169316	0.1019852177
2003	0.9996169316	0.101863321
2004	0.9996169316	0.1017469682
2005	0.9996169316	0.1017003042
2006	0.9996169316	0.101578865
2007	0.9996169316	0.1015093266
2008	0.9996169316	0.1013722599
2009	0.9996169316	0.1013013251
2010	0.9996169316	0.1012443814
2011	0.9996169316	0.1011359088
2012	0.9996169316	0.1010346262
2013	0.9996169316	0.1009517884
2014	0.9996169316	0.1008423242
2015	0.9996169316	0.1008089378
2016	0.9996169316	0.1006937419
2017	0.9996169316	0.1006233197
2018	0.9996169316	0.1005714343
2019	0.9996169316	0.1005168706
2020	0.9996169316	0.1004372471
2021	0.9996169316	0.10034093
2022	0.9996169316	0.1002563947
2023	0.9996169316	0.1001918069
2024	0.9996169316	0.1001381359
2025	0.9996169316	0.1000254793
2026	0.9996169316	0.09994229497
2027	0.9996169316	0.09985551759
2028	0.9996169316	0.0997576675
2029	0.9996169316	0.09967520886
2030	0.9996169316	0.09959434099
2031	0.9996169316	0.09953185319
2032	0.9996169316	0.09949341813
2033	0.9996169316	0.09943880414
2034	0.9996169316	0.09936855972
2035	0.9996169316	0.0993208146
2036	0.9996169316	0.09927688699
2037	0.9996169316	0.09921732707
2038	0.9996169316	0.09915568979
2039	0.9996169316	0.09910142878
2040	0.9996169316	0.09900598631
2041	0.9996169316	0.09887730051
2042	0.9996169316	0.09882658123
2043	0.9996169316	0.09877399148
2044	0.9996169316	0.09871243532
2045	0.9996169316	0.09865385847
2046	0.9996169316	0.09857854795
2047	0.9996169316	0.09849052975
2048	0.9996169316	0.09841645108
2049	0.9996169316	0.09833197893
2050	0.9996169316	0.09825039683
2051	0.9996169316	0.0981348351
2052	0.9996169316	0.09805682927
2053	0.9996169316	0.09798174129
2054	0.9996169316	0.09790740878
2055	0.9996169316	0.09780992445
2056	0.9996169316	0.09770783063
2057	0.9996169316	0.09762095399
2058	0.9996169316	0.09751908296
2059	0.9996169316	0.09747005794
2060	0.9996169316	0.09739355327
2061	0.9996169316	0.09734588642
2062	0.9996169316	0.09725548193
2063	0.9996169316	0.09717253487
2064	0.9996169316	0.09712916476
2065	0.9996169316	0.0970614787
2066	0.9996169316	0.09693713619
2067	0.9996169316	0.09688395048
2068	0.9996169316	0.09682016668
2069	0.9996169316	0.09675546912
2070	0.9996169316	0.09669020471
2071	0.9996169316	0.09662020958
2072	0.9996169316	0.09656887113
2073	0.9996169316	0.09651323494
2074	0.9996169316	0.0964546765
2075	0.9996169316	0.09637421864
2076	0.9996169316	0.09629283193
2077	0.9996169316	0.09623143239
2078	0.9996169316	0.09608325051
2079	0.9996169316	0.09601115817
2080	0.9996169316	0.09595707792
2081	0.9996169316	0.09586208118
2082	0.9996169316	0.09577878559
2083	0.9996169316	0.09565856756
2084	0.9996169316	0.09557242752
2085	0.9996169316	0.09551736361
2086	0.9996169316	0.09546445248
2087	0.9996169316	0.09539682049
2088	0.9996169316	0.09534146433
2089	0.9996169316	0.09527872841
2090	0.9996169316	0.09523332745
2091	0.9996169316	0.09512061436
2092	0.9996169316	0.09500735415
2093	0.9996169316	0.09490287471
2094	0.9997126987	0.09484763839
2095	0.9997126987	0.09479137718
2096	0.9997126987	0.09473596853
2097	0.9997126987	0.09468891183
2098	0.9997126987	0.09464651597
2099	0.9997126987	0.09458451768
2100	0.9997126987	0.09450297188
2101	0.9997126987	0.09439886786
2102	0.9997126987	0.09429781552
2103	0.9997126987	0.09417343306
2104	0.9997126987	0.09412289593
2105	0.9997126987	0.09407522829
2106	0.9997126987	0.09396982651
2107	0.9997126987	0.09392054905
2108	0.9997126987	0.09381757857
2109	0.9997126987	0.09376698812
2110	0.9997126987	0.09368675333
2111	0.9997126987	0.09362168953
2112	0.9997126987	0.09354760608
2113	0.9997126987	0.09348081986
2114	0.9997126987	0.09339901591
2115	0.9997126987	0.0932950564
2116	0.9997126987	0.09325354039
2117	0.9997126987	0.09316205782
2118	0.9997126987	0.09308300167
2119	0.9997126987	0.09298616372
2120	0.9997126987	0.09292459952
2121	0.9997126987	0.09287245463
2122	0.9997126987	0.09278493188
2123	0.9997126987	0.09272391393
2124	0.9997126987	0.09267738263
2125	0.9997126987	0.09256973682
2126	0.9997126987	0.09247562153
2127	0.9997126987	0.09239293095
2128	0.9997126987	0.09234227511
2129	0.9997126987	0.09224616239
2130	0.9997126987	0.09217517532
2131	0.9997126987	0.09213625164
2132	0.9997126987	0.0920810228
2133	0.9997126987	0.09199560011
2134	0.9997126987	0.09192600172
2135	0.9997126987	0.09188716706
2136	0.9997126987	0.091813557
2137	0.9997126987	0.09175379775
2138	0.9997126987	0.09168839101
2139	0.9997126987	0.09160471018
2140	0.9997126987	0.09154557119
2141	0.9997126987	0.09149509855
2142	0.9997126987	0.09138597402
2143	0.9997126987	0.09132409792
2144	0.9997126987	0.09123321674
2145	0.9997126987	0.09115915054
2146	0.9997126987	0.09105843135
2147	0.9997126987	0.09100049666
2148	0.9997126987	0.09093649879
2149	0.9997126987	0.09082660528
2150	0.9997126987	0.09073862507
2151	0.9997126987	0.09067139556
2152	0.9997126987	0.09061482387
2153	0.9997126987	0.09055804018
2154	0.9997126987	0.09050857461
2155	0.9997126987	0.09041041574
2156	0.9997126987	0.090345231
2157	0.9997126987	0.09030145349
2158	0.9997126987	0.09023433666
2159	0.9997126987	0.09014935407
2160	0.9997126987	0.09005623018
2161	0.9997126987	0.08998626651
2162	0.9997126987	0.08991936876
2163	0.9997126987	0.08985541949
2164	0.9997126987	0.08978572246
2165	0.9997126987	0.08971959973
2166	0.9997126987	0.08967315395
2167	0.9997126987	0.0895469526
2168	0.9997126987	0.0894674975
2169	0.9997126987	0.08940941255
2170	0.9997126987	0.08930348057
2171	0.9997126987	0.08922754841
2172	0.9997126987	0.08914589645
2173	0.9997126987	0.08909412744
2174	0.9997126987	0.08903021646
2175	0.9997126987	0.08897824875
2176	0.9997126987	0.08893019673
2177	0.9997126987	0.08883424411
2178	0.9997126987	0.08875302373
2179	0.9997126987	0.08867250384
2180	0.9997126987	0.08857246779
2181	0.9997126987	0.08851116695
2182	0.9997126987	0.08845800364
2183	0.9997126987	0.08838795895
2184	0.9997126987	0.08829642759
2185	0.9997126987	0.08821094718
2186	0.9997126987	0.08813961798
2187	0.9997126987	0.08808340864
2188	0.9997126987	0.08802726227
2189	0.9997126987	0.08795770948
2190	0.9997126987	0.08789878359
2191	0.9997126987	0.08783056163
2192	0.9997126987	0.08778960054
2193	0.9997126987	0.08774601313
2194	0.9997126987	0.08769931433
2195	0.9997126987	0.08763804067
2196	0.9997126987	0.08756717338
2197	0.9997126987	0.08752265386
2198	0.9997126987	0.08741765705
2199	0.9997126987	0.08739225998
2200	0.9997126987	0.08731068152
2201	0.9997126987	0.08725160326
2202	0.9997126987	0.08717117087
2203	0.9997126987	0.08712762081
2204	0.9997126987	0.08705706662
2205	0.9997126987	0.08700007238
2206	0.9997126987	0.08697351513
2207	0.9997126987	0.08693088326
2208	0.9998084658	0.08685995262
2209	0.9998084658	0.08677445744
2210	0.9998084658	0.08672181392
2211	0.9998084658	0.0866775135
2212	0.9998084658	0.08662612671
2213	0.9998084658	0.0865354636
2214	0.9998084658	0.08649179935
2215	0.9998084658	0.08639778924
2216	0.9998084658	0.08633406359
2217	0.9998084658	0.08627337635
2218	0.9998084658	0.08621537138
2219	0.9998084658	0.08613430237
2220	0.9998084658	0.08604516173
2221	0.9998084658	0.08598085465
2222	0.9998084658	0.08592316541
2223	0.9998084658	0.08579203509
2224	0.9998084658	0.08570345773
2225	0.9998084658	0.08564901725
2226	0.9998084658	0.08558713815
2227	0.9998084658	0.08551688428
2228	0.9998084658	0.08548588518
2229	0.9998084658	0.08542027356
2230	0.9998084658	0.08534647634
2231	0.9998084658	0.08530525989
2232	0.9998084658	0.08524824462
2233	0.9998084658	0.08518872974
2234	0.9999042329	0.08509980626
2235	0.9999042329	0.08505132766
2236	0.9999042329	0.0850206896
2237	0.9999042329	0.08496317912
2238	0.9999042329	0.08488663676
2239	0.9999042329	0.08481698177
2240	0.9999042329	0.08473309971
2241	0.9999042329	0.08465663369
2242	0.9999042329	0.08459036931
2243	0.9999042329	0.08452101551
2244	0.9999042329	0.08443455828
2245	0.9999042329	0.08436307207
2246	0.9999042329	0.0842721934
2247	0.9999042329	0.08419898923
2248	0.9999042329	0.08414852496
2249	0.9999042329	0.08409389142
2250	0.9999042329	0.08401407186
2251	0.9999042329	0.08395502304
2252	0.9999042329	0.08385559644
2253	0.9999042329	0.08380880381
2254	0.9999042329	0.08372729523
2255	0.9999042329	0.08366156109
2256	0.9999042329	0.0836308424
2257	0.9999042329	0.08350649165
2258	0.9999042329	0.08343590443
2259	0.9999042329	0.08337230573
2260	0.9999042329	0.08327517686
2261	0.9999042329	0.0831880515
2262	0.9999042329	0.08312402444
2263	0.9999042329	0.08308479808
2264	0.9999042329	0.08304575588
2265	0.9999042329	0.08297264743
2266	0.9999042329	0.08287919046
2267	0.9999042329	0.08281450696
2268	0.9999042329	0.08275024345
2269	0.9999042329	0.08269238916
2270	0.9999042329	0.08258983433
2271	0.9999042329	0.08252518044
2272	0.9999042329	0.08244334578
2273	0.9999042329	0.08234822993
2274	0.9999042329	0.08227292807
2275	0.9999042329	0.08222066132
2276	0.9999042329	0.08214545961
2277	0.9999042329	0.08209738414
2278	0.9999042329	0.08204587479
2279	0.9999042329	0.08197696186
2280	0.9999042329	0.08189691951
2281	0.9999042329	0.08183294857
2282	0.9999042329	0.08179720348
2283	1	0.08174410065
2284	0.9999042329	0.08167120071
2285	1	0.08158956549
2286	1	0.08154577895
2287	1	0.08148865919
2288	1	0.08141187797
2289	1	0.08134321836
2290	1	0.08128926367
2291	1	0.08122299413
2292	1	0.08115513508
2293	1	0.08105749892
2294	1	0.08100009063
2295	1	0.08092305765
2296	1	0.08084798819
2297	1	0.08077089132
2298	1	0.08072590461
2299	1	0.08066204375
2300	1	0.08062074423
2301	1	0.0804931105
2302	1	0.08045474525
2303	0.9999042329	0.08036258999
2304	1	0.08031586631
2305	1	0.08023672115
2306	1	0.08019311606
2307	1	0.08009614806
2308	1	0.08002454001
2309	1	0.07999585395
2310	1	0.07993600301
2311	1	0.07986627535
2312	1	0.07981571403
2313	1	0.07974519851
2314	1	0.07968438028
2315	1	0.07963610916
2316	1	0.07957878181
2317	1	0.07952536291
2318	1	0.07946110473
2319	1	0.07939845779
2320	1	0.07936255191
2321	1	0.07930037012
2322	1	0.07925360458
2323	1	0.07920462279
2324	1	0.07915549414
2325	1	0.07909295021
2326	1	0.07898377429
2327	1	0.07887043057
2328	1	0.07877583687
2329	1	0.07872023747
2330	1	0.07868402578
2331	1	0.07862191036
2332	1	0.0785694746
2333	1	0.07846080905
2334	1	0.07838883787
2335	1	0.0783538083
2336	1	0.07827647414
2337	1	0.07821232096
2338	1	0.07815746827
2339	1	0.07807604869
2340	1	0.07800269497
2341	1	0.07793466224
2342	1	0.07787216449
2343	1	0.07784257699
2344	1	0.07780013931
2345	1	0.07768855961
2346	1	0.07763144168
2347	1	0.07754962243
2348	1	0.07748474532
2349	1	0.07742879863
2350	1	0.07736029919
2351	1	0.07731568183
2352	1	0.07726281088
2353	1	0.07719311271
2354	1	0.07713752474
2355	1	0.07706926878
2356	1	0.07695685319
2357	1	0.07684677477
2358	1	0.07678981492
2359	1	0.07675295791
2360	1	0.07666355395
2361	1	0.07658266248
2362	1	0.07653745606
2363	1	0.07647680663
2364	1	0.0763839623
2365	1	0.0763046252
2366	1	0.07624872334
2367	1	0.07618588657
2368	1	0.07611417803
2369	1	0.07605767467
2370	1	0.0760247168
2371	1	0.07598624542
2372	1	0.07592363637
2373	1	0.07588830299
2374	1	0.07579432336
2375	1	0.07573670192
2376	1	0.07568596266
2377	1	0.07566093399
2378	1	0.07563734432
2379	1	0.07558247837
2380	1	0.07551316651
2381	1	0.07546019026
2382	1	0.07539693971
2383	1	0.07537173008
2384	1	0.0752633672
2385	1	0.07521209348
2386	1	0.07516176776
2387	1	0.07511790678
2388	1	0.07506071381
2389	1	0.07501217413
2390	1	0.07495402321
2391	1	0.07490715973
2392	1	0.07484731399
2393	1	0.07476866291
2394	1	0.07469802632
2395	1	0.07463607899
2396	1	0.07457970256
2397	1	0.07448858847
2398	1	0.074414845
2399	1	0.07436166416
2400	1	0.07431503104
2401	1	0.07425515603
2402	1	0.07421473002
2403	1	0.0741483512
2404	1	0.07409033198
2405	1	0.07399367762
2406	1	0.07394725814
2407	1	0.07388675995
2408	1	0.07379874116
2409	1	0.07370994736
2410	1	0.07364332246
2411	1	0.07357436503
2412	1	0.07352383395
2413	1	0.07346644294
2414	1	0.07339534254
2415	1	0.07334267472
2416	1	0.07327037011
2417	1	0.07318538393
2418	1	0.07312378443
2419	1	0.07304674727
2420	1	0.07301244456
2421	1	0.07297425528
2422	1	0.07291684495
2423	1	0.07285631555
2424	1	0.07279016162
2425	1	0.07275439155
2426	1	0.07270100038
2427	1	0.07261814491
2428	1	0.07253873726
2429	1	0.07247964853
2430	1	0.07242469559
2431	1	0.07238207881
2432	1	0.07233716183
2433	1	0.07231137363
2434	1	0.07224616999
2435	1	0.07221916325
2436	1	0.07217779893
2437	1	0.07212885355
2438	1	0.07203867385
2439	1	0.07197987392
2440	1	0.07193160958
2441	1	0.07188251877
2442	1	0.07181439854
2443	1	0.07177357047
2444	1	0.07172927145
2445	1	0.07165599613
2446	1	0.07160361637
2447	1	0.07154615408
2448	1	0.07149090276
2449	1	0.07144563854
2450	1	0.07137476731
2451	1	0.07130724044
2452	1	0.07123940129
2453	1	0.07118828712
2454	1	0.07115075935
2455	1	0.07110855189
2456	1	0.07106274954
2457	1	0.07102333907
2458	1	0.07097011107
2459	1	0.07091179699
2460	1	0.07086782049
2461	1	0.07077996371
2462	1	0.07074104038
2463	1	0.07068394105
2464	1	0.0706392738
2465	1	0.0705798569
2466	1	0.07053421967
2467	1	0.07045701218
2468	1	0.0704082804
2469	1	0.0703160469
2470	1	0.07025626965
2471	1	0.070215911
2472	1	0.0701848527
2473	1	0.07013919415
2474	1	0.07007124669
2475	1	0.07002629245
2476	1	0.06999334452
2477	1	0.06992168097
2478	1	0.06987568287
2479	1	0.06982177037
2480	1	0.06976459705
2481	1	0.06968814048
2482	1	0.06964859409
2483	1	0.06960663507
2484	1	0.06952956733
2485	1	0.06949000338
2486	1	0.06945417765
2487	1	0.06938717276
2488	1	0.06933564277
2489	1	0.06929136544
2490	1	0.06924579272
2491	1	0.06918118248
2492	1	0.06913057155
2493	1	0.06907508927
2494	1	0.06900009573
2495	1	0.06896069912
2496	1	0.06890634733
2497	1	0.06887235902
2498	1	0.06882792839
2499	1	0.06877296307
